model,scenario,region,variable,unit,year,iso,v20250417_gdp,v3_1,difference,difference_percentage
OECD ENV-Growth 2023,SSP4,Tajikistan,GDP|PPP [per capita],USD_2017/yr,2045,TJK,7296.602125966358,7257.65,38.952125966357926,0.5367043873203851
OECD ENV-Growth 2023,SSP4,Tajikistan,GDP|PPP [per capita],USD_2017/yr,2050,TJK,8066.265322798238,8012.59,53.675322798238085,0.6698872998398531
OECD ENV-Growth 2023,SSP4,Tajikistan,GDP|PPP [per capita],USD_2017/yr,2055,TJK,8970.779519762522,8908.41,62.36951976252203,0.700119547287586
OECD ENV-Growth 2023,SSP4,Tajikistan,GDP|PPP [per capita],USD_2017/yr,2060,TJK,10009.34733512734,9941.01,68.33733512734034,0.6874284919474011
OECD ENV-Growth 2023,SSP4,Tajikistan,GDP|PPP [per capita],USD_2017/yr,2065,TJK,11179.81455489381,11102.3,77.51455489381078,0.698184654475296
OECD ENV-Growth 2023,SSP4,Tajikistan,GDP|PPP [per capita],USD_2017/yr,2070,TJK,12478.604113848072,12385.8,92.80411384807303,0.7492783174932022
OECD ENV-Growth 2023,SSP4,Tajikistan,GDP|PPP [per capita],USD_2017/yr,2075,TJK,13905.017178128574,13794.7,110.31717812857278,0.7997069753497559
OECD ENV-Growth 2023,SSP4,Tajikistan,GDP|PPP [per capita],USD_2017/yr,2080,TJK,15468.802562981396,15342.5,126.30256298139648,0.8232202247443147
OECD ENV-Growth 2023,SSP4,Tajikistan,GDP|PPP [per capita],USD_2017/yr,2085,TJK,17178.035406801806,17036,142.03540680180595,0.8337368326004105
OECD ENV-Growth 2023,SSP4,Tajikistan,GDP|PPP [per capita],USD_2017/yr,2090,TJK,19075.923977870953,18914.2,161.72397787095179,0.8550400115836344
OECD ENV-Growth 2023,SSP4,Tajikistan,GDP|PPP [per capita],USD_2017/yr,2095,TJK,21162.259238552942,20976.6,185.65923855294386,0.8850778417519707
OECD ENV-Growth 2023,SSP4,Tajikistan,GDP|PPP [per capita],USD_2017/yr,2100,TJK,23446.2954716213,23235.8,210.49547162129966,0.9059101542503364
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2025,TZA,2983.2621070911487,2968.88,14.382107091148555,0.4844287101920103
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2030,TZA,3632.26493756169,3611.1,21.164937561690294,0.5861077666553209
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2035,TZA,4281.783779314522,4256.4,25.383779314522144,0.5963673365877772
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2040,TZA,4821.563507469698,4790.56,31.00350746969798,0.6471791913617192
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2045,TZA,5315.018750399495,5273.95,41.068750399495,0.7787095137324965
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2050,TZA,5833.19717793454,5779.83,53.36717793454045,0.9233347336260833
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2055,TZA,6431.76173335165,6367,64.76173335165004,1.017146746531334
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2060,TZA,7113.236374036434,7037.6,75.63637403643406,1.0747467039393268
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2065,TZA,7908.590160208061,7821.53,87.06016020806146,1.1130835042256626
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2070,TZA,8825.480707508805,8725.67,99.81070750880463,1.143874424643662
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2075,TZA,9875.785861842336,9760.15,115.63586184233645,1.1847754577781742
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2080,TZA,11093.011407213802,10958.5,134.51140721380216,1.2274618534817918
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2085,TZA,12507.640997683802,12351.8,155.84099768380293,1.2616865370537325
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2090,TZA,14139.01984829336,13959.8,179.21984829335997,1.2838281944824423
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2095,TZA,15972.009969991232,15767.6,204.40996999123126,1.2963924122328778
OECD ENV-Growth 2023,SSP4,Tanzania,GDP|PPP [per capita],USD_2017/yr,2100,TZA,17977.296081719673,17746.1,231.1960817196741,1.3027993853278983
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2025,THA,19045.53288022407,19018.7,26.832880224068504,0.14108682625031418
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2030,THA,22013.14719919772,21980.8,32.34719919772033,0.14716115517961278
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2035,THA,25190.65563195569,25154,36.655631955691206,0.14572486266872547
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2040,THA,28480.5642718085,28438.6,41.96427180850151,0.14756096224322404
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2045,THA,31960.058069804276,31902.3,57.7580698042766,0.18104672642498065
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2050,THA,35609.31482158742,35524.6,84.71482158741856,0.23846805196235443
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2055,THA,39311.82775466011,39184.3,127.52775466010644,0.3254562532955965
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2060,THA,43076.012903203715,42899.2,176.81290320371772,0.41215897546741603
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2065,THA,46906.61363904973,46684.8,221.81363904972386,0.47513031875412093
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2070,THA,50686.22213707465,50422.8,263.42213707464543,0.5224266345277244
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2075,THA,54567.87312415075,54243.8,324.07312415074557,0.5974380927419273
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2080,THA,58543.8539643464,58145.9,397.95396434640134,0.684405889918982
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2085,THA,62669.67946106179,62179.1,490.5794610617886,0.7889780666844464
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2090,THA,66909.42442740515,66356.3,553.1244274051423,0.8335673137368151
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2095,THA,71298.67010945863,70678.2,620.4701094586344,0.8778804630828663
OECD ENV-Growth 2023,SSP4,Thailand,GDP|PPP [per capita],USD_2017/yr,2100,THA,75854.19545311556,75202.6,651.5954531155585,0.866453358149264
OECD ENV-Growth 2023,SSP4,Timor-Leste,GDP|PPP [per capita],USD_2017/yr,2025,TLS,3000.9621020746536,2985.68,15.282102074653722,0.51184661700697065
OECD ENV-Growth 2023,SSP4,Timor-Leste,GDP|PPP [per capita],USD_2017/yr,2030,TLS,3232.6054956000785,3221.9,10.705495600078393,0.3322727458977123
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2025,TGO,2430.7919701548585,2414.63,16.16197015485841,0.6693352668880288
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2030,TGO,2855.0087483388043,2834.78,20.228748338804053,0.7135914723119273
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2035,TGO,3358.931320680894,3334.35,24.581320680893896,0.7372147699219906
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2040,TGO,3830.6288096680296,3800.82,29.808809668029426,0.7842731218008069
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2045,TGO,4286.144747314587,4248.67,37.47474731458715,0.8820347853466413
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2050,TGO,4763.483597208081,4716.21,47.2735972080809,1.002364127298846
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2055,TGO,5277.235128650946,5220.13,57.10512865094552,1.0939407380840231
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2060,TGO,5829.617148011625,5763.52,66.097148011625,1.1468190968648497
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2065,TGO,6423.495657825012,6348.25,75.24565782501213,1.1852976462019003
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2070,TGO,7085.710596191564,6999.99,85.72059619156425,1.2245816949961965
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2075,TGO,7815.786800138984,7717.86,97.92680013898462,1.268833590386255
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2080,TGO,8620.0433478016,8508.31,111.73334780160076,1.3132261024998002
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2085,TGO,9479.53517870814,9353.17,126.36517870813987,1.3510411839851073
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2090,TGO,10396.715318218032,10255.3,141.41531821803255,1.3789486238143456
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2095,TGO,11389.6478537961,11232.6,157.04785379609893,1.3981433843998623
OECD ENV-Growth 2023,SSP4,Togo,GDP|PPP [per capita],USD_2017/yr,2100,TGO,12489.146427556936,12315.7,173.4464275569353,1.4083359253386758
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2025,TON,5635.398049801369,5603.57,31.82804980136916,0.5679959347588976
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2030,TON,5882.261680566757,5837.37,44.891680566756804,0.769039491530549
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2035,TON,6524.711059318718,6463.17,61.541059318718,0.9521807304885683
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2040,TON,7533.753314529878,7453.01,80.74331452987735,1.0833651709829633
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2045,TON,9013.365755214794,8911.28,102.08575521479361,1.1455790325833504
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2050,TON,11004.704575526406,10873.8,130.90457552640692,1.2038530736854358
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2055,TON,13611.434147928272,13435.9,175.53414792827243,1.3064561951806164
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2060,TON,16885.022816166886,16649,236.0228161668856,1.417639594971984
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2065,TON,20827.566532175897,20522.6,304.96653217589846,1.4860033922402547
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2070,TON,25393.25751421609,25012.6,380.65751421609093,1.5218630378932656
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2075,TON,30571.730604735236,30108.5,463.23060473523583,1.5385376379933768
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2080,TON,36409.583616655334,35855,554.5836166553345,1.546739971148611
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2085,TON,42945.90573861298,42284,661.9057386129789,1.5653810864936593
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2090,TON,50262.55315157579,49475.8,786.7531515757873,1.5901777264355246
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2095,TON,58305.47492743469,57373.6,931.8749274346919,1.6242225125052148
OECD ENV-Growth 2023,SSP4,Tonga,GDP|PPP [per capita],USD_2017/yr,2100,TON,67021.87443350052,65935.5,1086.3744335005176,1.647632054811926
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2025,TTO,24454.14704257653,24397.8,56.34704257652993,0.23095132584302655
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2030,TTO,26123.858417417425,26040.4,83.45841741742333,0.32049591180405573
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2035,TTO,28191.334803476457,28090.2,101.134803476456,0.3600358967770112
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2040,TTO,31078.928500751037,30960.8,118.12850075103779,0.3815421460396301
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2045,TTO,34701.72828269064,34556.3,145.42828269063466,0.4208444847701711
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2050,TTO,38871.65546366101,38674,197.65546366100898,0.5110809941071753
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2055,TTO,43608.858523295654,43339,269.85852329565387,0.622669012426807
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2060,TTO,48932.30380397244,48589,343.30380397244153,0.7065463458240374
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2065,TTO,54698.86738505171,54290.3,408.56738505170506,0.7525605587954111
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2070,TTO,60779.18782596174,60307.9,471.2878259617355,0.7814694691105734
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2075,TTO,67241.96207322004,66694.2,547.7620732200448,0.8213039113146944
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2080,TTO,74196.8573206903,73549,647.8573206902947,0.880851297353186
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2085,TTO,81645.65787272017,80872.5,773.1578727201704,0.956020739707775
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2090,TTO,89598.77890746479,88683.4,915.3789074647939,1.032187430189634
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2095,TTO,98078.57777284336,97011.7,1066.8777728433633,1.0997413434084378
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,GDP|PPP [per capita],USD_2017/yr,2100,TTO,107081.23642125778,105861,1220.2364212577813,1.152677965688763
OECD ENV-Growth 2023,SSP4,Tunisia,GDP|PPP [per capita],USD_2017/yr,2025,TUN,10834.012094598907,10799.6,34.41209459890706,0.3186423071123658
OECD ENV-Growth 2023,SSP4,Tunisia,GDP|PPP [per capita],USD_2017/yr,2030,TUN,11845.096018929373,11811.5,33.596018929372804,0.28443482139756004
OECD ENV-Growth 2023,SSP4,Tunisia,GDP|PPP [per capita],USD_2017/yr,2035,TUN,13064.407354312312,13047.1,17.307354312311872,0.13265288311051399
OECD ENV-Growth 2023,SSP4,Turkey,GDP|PPP [per capita],USD_2017/yr,2060,TUR,75398.24814249064,75290.5,107.74814249064366,0.14310987772779257
OECD ENV-Growth 2023,SSP4,Turkey,GDP|PPP [per capita],USD_2017/yr,2065,TUR,80051.59387613545,79864.7,186.89387613545114,0.23401311985827422
OECD ENV-Growth 2023,SSP4,Turkey,GDP|PPP [per capita],USD_2017/yr,2070,TUR,84279.60459359977,84002.4,277.20459359977394,0.32999604011287054
OECD ENV-Growth 2023,SSP4,Turkey,GDP|PPP [per capita],USD_2017/yr,2075,TUR,88155.91917541418,87791,364.91917541417934,0.41566809287305
OECD ENV-Growth 2023,SSP4,Turkey,GDP|PPP [per capita],USD_2017/yr,2080,TUR,91725.86281125087,91274.2,451.662811250877,0.49484170910386177
OECD ENV-Growth 2023,SSP4,Turkey,GDP|PPP [per capita],USD_2017/yr,2085,TUR,95132.87684026468,94590.1,542.7768402646761,0.5738199243522061
OECD ENV-Growth 2023,SSP4,Turkey,GDP|PPP [per capita],USD_2017/yr,2090,TUR,98508.17295974656,97860.7,647.472959746563,0.6616271493526645
OECD ENV-Growth 2023,SSP4,Turkey,GDP|PPP [per capita],USD_2017/yr,2095,TUR,101935.61533076924,101149,786.6153307692439,0.7776797899823467
OECD ENV-Growth 2023,SSP4,Turkey,GDP|PPP [per capita],USD_2017/yr,2100,TUR,105433.79571569838,104463,970.7957156983757,0.929320157087558
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2025,TKM,15976.571150876383,15898.9,77.67115087638376,0.4885316020377747
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2030,TKM,16561.421621463185,16476.9,84.52162146318369,0.5129704098658345
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2035,TKM,17790.096546873257,17702.1,87.99654687325892,0.49709665448313434
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2040,TKM,18851.860786296635,18764,87.86078629663461,0.4682412401227596
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2045,TKM,19869.517269824493,19770.7,98.81726982449254,0.49981674813988647
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2050,TKM,21017.41158109477,20893.3,124.11158109477037,0.5940257455489097
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2055,TKM,22315.131530431245,22160.5,154.63153043124476,0.6977799708095249
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2060,TKM,23894.02773739032,23714,180.0277373903191,0.7591622560104541
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2065,TKM,25745.547605106585,25549,196.54760510658525,0.7692966656486957
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2070,TKM,27707.507517518,27495.3,212.2075175179998,0.7717956069510055
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2075,TKM,29738.92894347881,29504.6,234.32894347881302,0.7942115584648259
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2080,TKM,31946.463785123964,31680.2,266.2637851239633,0.8404738136879291
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2085,TKM,34438.07738608881,34132.6,305.477386088809,0.8949725074820231
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2090,TKM,37307.52721274594,36960.4,347.12721274593787,0.939186839822994
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2095,TKM,40557.57455901198,40170.6,386.9745590119783,0.9633278044439921
OECD ENV-Growth 2023,SSP4,Turkmenistan,GDP|PPP [per capita],USD_2017/yr,2100,TKM,44153.376583585145,43729.5,423.87658358514454,0.9693149557738929
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2025,UGA,2653.727011458031,2644.34,9.387011458030884,0.3549850419397991
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2030,UGA,3179.4807071364417,3167.79,11.690707136441688,0.36904930997451496
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2035,UGA,3717.0481020042303,3703.94,13.108102004230204,0.3538961755382162
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2040,UGA,4128.106044347065,4112.25,15.856044347065108,0.3855807489103315
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2045,UGA,4450.576088656358,4428.64,21.936088656357242,0.4953233646527431
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2050,UGA,4734.238876980866,4705.33,28.908876980865898,0.6143857493707328
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2055,UGA,5017.041710588339,4982.76,34.28171058833868,0.6880064580340751
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2060,UGA,5291.956518545415,5253.75,38.20651854541484,0.7272237648425379
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2065,UGA,5580.722918341018,5538.67,42.052918341018085,0.7592602256682215
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2070,UGA,5862.96357278316,5816.8,46.16357278315991,0.7936248931226775
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2075,UGA,6164.370691345888,6113.66,50.710691345888335,0.829465350475629
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2080,UGA,6481.412520544084,6425.74,55.672520544084364,0.8663985866854925
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2085,UGA,6823.390678634894,6762.74,60.650678634894575,0.8968358776900276
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2090,UGA,7181.660345668948,7116.42,65.24034566894807,0.9167579438671138
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2095,UGA,7537.215906020617,7468.08,69.13590602061686,0.92575208113219
OECD ENV-Growth 2023,SSP4,Uganda,GDP|PPP [per capita],USD_2017/yr,2100,UGA,7878.137747191208,7805.76,72.37774719120807,0.9272351083201131
OECD ENV-Growth 2023,SSP4,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2025,ARE,80896.57010568367,80723.2,173.3701056836726,0.21477110134840122
OECD ENV-Growth 2023,SSP4,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2030,ARE,95370.03819347192,95077.3,292.738193471916,0.3078949375633469
OECD ENV-Growth 2023,SSP4,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2035,ARE,109540.16682968337,109147,393.1668296833668,0.36021771526781937
OECD ENV-Growth 2023,SSP4,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2040,ARE,119625.7386912836,119182,443.73869128359365,0.37232022560755285
OECD ENV-Growth 2023,SSP4,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2045,ARE,125834.82959135136,125337,497.8295913513575,0.3971928411812613
OECD ENV-Growth 2023,SSP4,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2050,ARE,128779.67492418997,128208,571.674924189967,0.44589645278763185
OECD ENV-Growth 2023,SSP4,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2055,ARE,130456.35484752768,129749,707.3548475276766,0.5451717142541959
OECD ENV-Growth 2023,SSP4,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2060,ARE,132378.7611366024,131461,917.7611366024066,0.6981242624066504
OECD ENV-Growth 2023,SSP4,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2065,ARE,135052.20773970822,133882,1170.2077397082176,0.8740590517830759
OECD ENV-Growth 2023,SSP4,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2070,ARE,138040.60083152071,136604,1436.6008315207146,1.0516535617703102
OECD ENV-Growth 2023,SSP4,United Arab Emirates,GDP|PPP [per capita],USD_2017/yr,2075,ARE,141089.35336193923,139368,1721.3533619392256,1.23511377212791
