model,scenario,region,variable,unit,year,value,iso
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2055,20.197513,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2060,19.975631,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2065,19.653829000000002,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2070,19.248752,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2075,18.771768,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2080,18.223853,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2085,17.596374,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2090,16.878156999999998,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2095,16.070968999999998,CHL
IIASA-WiC POP 2023,SSP5,Chile,Population,million,2100,15.202746999999999,CHL
IIASA-WiC POP 2023,SSP5,China,Population,million,2020,1423.9980209999999,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2025,1426.368117,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2030,1416.916912,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2035,1400.606082,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2040,1379.428509,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2045,1352.7320260000001,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2050,1318.1004380000002,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2055,1274.83297,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2060,1224.985622,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2065,1171.474734,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2070,1116.8825160000001,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2075,1063.22712,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2080,1010.485747,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2085,957.17089,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2090,904.291599,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2095,854.6835870000001,CHN
IIASA-WiC POP 2023,SSP5,China,Population,million,2100,808.962951,CHN
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2020,50.617028,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2025,52.418442000000006,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2030,53.836825,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2035,54.773283000000006,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2040,55.2699949999999,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2045,55.427586000000005,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2050,55.261347,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2055,54.800557999999995,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2060,54.038928999999996,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2065,53.050839,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2070,51.867941,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2075,50.509479,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2080,48.986788,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2085,47.309533,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2090,45.4907019999999,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2095,43.5493679999999,COL
IIASA-WiC POP 2023,SSP5,Colombia,Population,million,2100,41.517939,COL
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2020,0.798327,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2025,0.880919,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2030,0.944749999999999,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2035,0.99783,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2040,1.0419649999999998,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2045,1.080847,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2050,1.112481,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2055,1.134339,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2060,1.144825,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2065,1.148198,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2070,1.144232,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2075,1.134678,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2080,1.1192870000000001,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2085,1.0995840000000001,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2090,1.0761420000000002,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2095,1.049137,COM
IIASA-WiC POP 2023,SSP5,Comoros,Population,million,2100,1.018761,COM
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2020,5.635287999999999,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2025,6.343255,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2030,7.022549,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2035,7.647461,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2040,8.22286,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2045,8.762692999999999,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2050,9.26426200000001,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2055,9.681049000000002,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2060,10.003696,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2065,10.252030000000001,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2070,10.423636,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2075,10.51835,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2080,10.546599,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2085,10.520788,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2090,10.442554,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2095,10.308786,COG
IIASA-WiC POP 2023,SSP5,Congo,Population,million,2100,10.115173,COG
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2020,5.105361,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2025,5.256994,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2030,5.410285,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2035,5.532305999999999,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2040,5.623892,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2045,5.6923580000000005,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2050,5.7315249999999995,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2055,5.74203,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2060,5.7237979999999995,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2065,5.676694,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2070,5.6049,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2075,5.509103,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2080,5.386811,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2085,5.235138,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2090,5.054171,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2095,4.84743,CRI
IIASA-WiC POP 2023,SSP5,Costa Rica,Population,million,2100,4.620056,CRI
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2020,4.114644,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2025,3.995412,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2030,3.8390410000000004,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2035,3.69861,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2040,3.5717060000000003,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2045,3.459906,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2050,3.362027,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2055,3.27442,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2060,3.193324,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2065,3.116175,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2070,3.041611,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2075,2.968563,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2080,2.895204,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2085,2.819569,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2090,2.740237,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2095,2.655678,HRV
IIASA-WiC POP 2023,SSP5,Croatia,Population,million,2100,2.564289,HRV
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2020,11.309226,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2025,11.211281000000001,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2030,11.08481,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2035,10.910943,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2040,10.694671,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2045,10.446671,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2050,10.165051,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2055,9.839368,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2060,9.475476,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2065,9.0944,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2070,8.72389799999999,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2075,8.37759700000001,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2080,8.059193,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2085,7.746369000000009,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2090,7.420228,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2095,7.073336,CUB
IIASA-WiC POP 2023,SSP5,Cuba,Population,million,2100,6.717357,CUB
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2020,0.188601,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2025,0.19498,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2030,0.20669900000000002,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2035,0.21779300000000001,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2040,0.228084,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2045,0.23788399999999998,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2050,0.247012,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2055,0.25537,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2060,0.262839,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2065,0.26819,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2070,0.271501,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2075,0.272871,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2080,0.272258,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2085,0.269571,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2090,0.264852,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2095,0.258272,CUW
IIASA-WiC POP 2023,SSP5,Curaçao,Population,million,2100,0.250055,CUW
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2020,1.2337770000000001,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2025,1.295422,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2030,1.352746,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2035,1.4086690000000002,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2040,1.4655989999999999,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2045,1.524841,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2050,1.585046,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2055,1.639385,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2060,1.685672,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2065,1.71881,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2070,1.740343,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2075,1.750581,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2080,1.747929,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2085,1.730348,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2090,1.698334,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2095,1.655858,CYP
IIASA-WiC POP 2023,SSP5,Cyprus,Population,million,2100,1.606677,CYP
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2020,10.537908,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2025,11.205967000000001,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2030,11.152318,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2035,11.089912,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2040,11.049163,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2045,11.046365,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2050,11.068003000000001,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2055,11.084919,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2060,11.073527,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2065,11.004836,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2070,10.882731,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2075,10.722208,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2080,10.543281,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2085,10.357633,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2090,10.159822,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2095,9.93168300000001,CZE
IIASA-WiC POP 2023,SSP5,Czechia,Population,million,2100,9.66118899999999,CZE
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2020,26.477572,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2025,29.762711,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2030,32.483418,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2035,34.737491,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2040,36.699263,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2045,38.486813999999995,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2050,40.071883,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2055,41.295595999999904,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2060,42.113980000000005,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2065,42.652251,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2070,42.940591,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2075,43.000993,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2080,42.8530249999999,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2085,42.557209,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2090,42.132495000000006,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2095,41.581617,CIV
IIASA-WiC POP 2023,SSP5,Côte d'Ivoire,Population,million,2100,40.896702,CIV
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2020,91.33195500000011,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2025,107.546464,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2030,122.70307799999999,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2035,137.139171,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2040,151.213966,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2045,165.40882399999998,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2050,179.02535999999998,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2055,191.332025,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2060,202.001153,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2065,211.21369099999998,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2070,218.967691,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2075,225.22984,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2080,229.842995,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2085,232.73166,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2090,233.624868,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2095,232.598504,COD
IIASA-WiC POP 2023,SSP5,Democratic Republic of the Congo,Population,million,2100,229.756313,COD
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2020,5.810771,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2025,5.931294,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2030,6.045303,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2035,6.15815100000001,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2040,6.266653,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2045,6.380145000000001,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2050,6.5066999999999995,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2055,6.627257999999999,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2060,6.736505,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2065,6.826533,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2070,6.904557,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2075,6.975693000000001,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2080,7.036975,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2085,7.075949,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2090,7.07416999999999,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2095,7.001328,DNK
IIASA-WiC POP 2023,SSP5,Denmark,Population,million,2100,6.867560999999999,DNK
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2020,1.082341,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2025,1.154103,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2030,1.2121959999999998,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2035,1.2571620000000001,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2040,1.290513,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2045,1.315777,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2050,1.331063,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2055,1.3371300000000002,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2060,1.3326,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2065,1.319734,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2070,1.299609,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2075,1.273039,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2080,1.240365,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2085,1.202094,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2090,1.158198,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2095,1.109409,DJI
IIASA-WiC POP 2023,SSP5,Djibouti,Population,million,2100,1.057138,DJI
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2020,10.939347,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2025,11.537089,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2030,11.899895,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2035,12.145005999999999,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2040,12.273537000000001,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2045,12.321845,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2050,12.296828,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2055,12.203528,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2060,12.046471,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2065,11.851364,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2070,11.622749,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2075,11.37276,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2080,11.103133,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2085,10.816046,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2090,10.510388,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2095,10.1912,DOM
IIASA-WiC POP 2023,SSP5,Dominican Republic,Population,million,2100,9.857648,DOM
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2020,17.487153,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2025,18.413986,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2030,19.121991,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2035,19.637574,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2040,19.978047999999998,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2045,20.212978,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2050,20.333679,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2055,20.333443,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2060,20.208523,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2065,19.991062999999997,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2070,19.691488,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2075,19.317418,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2080,18.876501,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2085,18.374749,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2090,17.819394,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2095,17.208931,ECU
IIASA-WiC POP 2023,SSP5,Ecuador,Population,million,2100,16.525744,ECU
IIASA-WiC POP 2023,SSP5,Egypt,Population,million,2020,106.538717,EGY
